filename,label,cam
normal_day_0901_yellow_hyj_01 - 17of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 17of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 18of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 18of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 19of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 19of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 20of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 20of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 16of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 16of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 17of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 17of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 18of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 18of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 19of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 19of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 20of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 20of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 21of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 21of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 22of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 22of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 23of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 23of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 24of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 24of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 25of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 25of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 21of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 21of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 22of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 22of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 23of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 23of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 24of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 24of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 25of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 25of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 26of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 26of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 27of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 27of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 28of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 28of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 29of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 29of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 30of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 30of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 26of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 26of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 27of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 27of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 28of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 28of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 29of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 29of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 30of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 30of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 31of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 31of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 32of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 32of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 33of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 33of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 34of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 34of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 35of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 35of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 31of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 31of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 32of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 32of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 33of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 33of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 34of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 34of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 35of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 35of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 36of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 36of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 37of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 37of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 38of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 38of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 39of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 39of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 40of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 40of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 36of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 36of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 37of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 37of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 38of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 38of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 39of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 39of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 40of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 40of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 41of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 41of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 42of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 42of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 43of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 43of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 44of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 44of45,normal,testbed
normal_day_0901_yellow_hyj_01 - 45of45,normal,testbed
normal_day_0901_yellow_hyj_02 - 45of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 41of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 41of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 42of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 42of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 43of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 43of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 44of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 44of45,normal,testbed
normal_night_0901_yellow_hyj_01 - 45of45,normal,testbed
normal_night_0901_yellow_hyj_02 - 45of45,normal,testbed
